bar_idx,ready,hvn_g_top,hvn_r_top,hvn_g_bot,hvn_r_bot,imb_g_top,imb_r_top,imb_g_bot,imb_r_bot
272197,1,0,0,0,0,0,0,0,0
272198,1,0,0,0,0,0,0,0,0
272199,1,0,0,0,0,0,0,0,0
272200,1,0,0,0,0,0,0,0,0
272201,1,0,0,0,0,0,0,0,0
272202,1,0,0,0,0,0,0,0,0
272203,1,0,0,0,0,0,0,0,0
272204,1,0,0,0,0,0,0,0,0
272205,1,0,0,0,0,0,0,0,0
272206,1,0,0,0,0,0,0,0,0
272207,1,0,0,0,0,0,0,0,0
272208,1,0,0,0,0,0,0,0,0
272209,1,0,0,0,0,0,0,0,0
272210,1,0,0,0,0,0,0,0,0
272211,1,0,1,0,0,0,0,0,0
272212,1,0,0,0,0,0,0,0,0
272213,1,0,0,0,0,0,0,0,0
272214,1,0,0,0,0,0,0,0,0
272215,1,0,0,0,0,0,0,0,0
272216,1,0,0,0,0,0,0,0,0
272217,1,0,0,0,0,0,0,0,0
272218,1,0,0,0,0,0,0,0,0
272219,1,0,0,0,0,0,0,0,0
272220,1,0,0,0,0,0,1,0,0
272221,1,0,0,0,0,0,0,0,0
272222,1,0,0,0,0,0,0,0,0
272223,1,0,0,0,0,0,0,0,0
272224,1,0,0,0,0,0,0,0,0
272225,1,0,0,0,0,0,0,0,0
272226,1,0,0,0,0,0,0,0,0
272227,1,0,0,0,0,0,0,0,0
272228,1,0,0,0,0,0,0,0,0
272229,1,0,0,0,0,0,0,0,0
272230,1,0,0,0,0,0,0,0,0
272231,1,0,0,0,0,0,0,0,0
272232,1,0,0,0,0,0,0,0,0
272233,1,0,0,0,0,0,0,0,0
272234,1,0,0,0,0,0,0,0,0
272235,1,0,0,0,0,0,0,0,0
272236,1,0,0,0,0,0,0,0,0
272237,1,0,0,0,0,0,0,0,0
272238,1,0,0,0,0,0,0,0,0
272239,1,0,0,0,0,0,0,0,0
272240,1,1,0,0,0,0,0,0,0
272241,1,0,0,0,0,0,0,0,0
272242,1,0,0,0,0,1,0,0,0
272243,1,1,0,0,0,0,0,0,0
272244,1,0,0,0,0,0,0,0,0
272245,1,0,0,0,0,0,0,0,0
272246,1,0,0,0,0,0,0,0,0
272247,1,0,0,0,0,0,0,0,0
272248,1,0,0,0,0,0,0,0,0
272249,1,0,0,0,0,0,0,0,0
272250,1,0,0,0,0,0,0,0,0
272251,1,0,0,0,0,0,0,0,0
272252,1,0,0,0,0,0,0,0,0
272253,1,0,0,0,0,0,0,0,0
272254,1,0,0,0,0,0,0,0,0
272255,1,0,0,0,0,0,0,0,0
272256,1,0,0,0,0,1,0,0,0
272257,1,0,0,0,0,0,0,0,0
272258,1,0,0,0,0,0,0,0,0
272259,1,0,0,0,0,0,0,0,0
272260,1,0,0,0,0,0,0,0,0
272261,1,0,0,0,0,0,0,0,0
272262,1,0,0,0,0,0,0,0,0
272263,1,0,0,0,0,0,0,0,0
272264,1,0,0,0,0,0,0,0,0
272265,1,0,0,0,0,0,0,0,0
272266,1,0,0,0,0,0,0,0,0
272267,1,0,0,0,0,2,0,0,0
272268,1,0,2,0,0,0,0,0,0
272269,1,0,1,0,0,0,0,0,0
272270,1,1,0,0,0,0,0,0,0
272271,1,0,0,0,0,0,0,0,0
272272,1,0,0,0,0,0,0,0,0
272273,1,0,0,0,1,0,0,0,0
272274,1,0,0,0,0,0,0,0,0
272275,1,1,0,0,0,0,0,0,0
272276,1,0,0,0,1,0,0,0,0
272277,1,0,0,0,0,0,0,0,0
272278,1,0,0,0,0,0,0,0,0
272279,1,0,1,0,0,0,0,0,0
272280,1,0,0,0,0,0,0,0,0
272281,1,0,0,0,0,0,0,0,0
272282,1,0,0,0,0,0,0,0,0
272283,1,3,0,0,0,0,0,0,0
272284,1,0,0,0,0,0,0,0,0
272285,1,0,0,1,0,0,0,0,0
272286,1,0,0,0,0,0,0,0,0
272287,1,0,0,0,0,0,0,0,0
272288,1,0,0,0,0,0,0,0,0
272289,1,0,0,0,0,0,0,0,0
272290,1,0,0,0,1,0,0,0,0
272291,1,0,1,0,0,0,0,0,0
272292,1,0,0,0,0,0,0,0,0
272293,1,1,0,0,0,0,0,0,0
272294,1,0,0,0,0,0,0,0,0
272295,1,0,0,0,0,0,0,0,0
272296,1,0,0,0,1,0,0,0,0
272297,1,0,0,0,0,0,0,0,0
272298,1,0,0,0,0,0,0,0,0
272299,1,0,0,0,0,0,0,0,0
272300,1,0,0,0,0,0,0,0,0
272301,1,0,0,0,3,0,0,0,0
272302,1,0,0,0,0,0,0,0,0
272303,1,0,0,0,0,0,0,0,0
272304,1,0,0,0,0,0,0,0,0
272305,1,0,0,0,0,0,0,0,0
272306,1,0,0,0,0,0,0,0,0
272307,1,0,0,0,1,0,0,0,0
272308,1,0,0,0,0,0,0,0,0
272309,1,0,0,0,0,0,0,0,0
272310,1,0,0,0,0,0,0,0,0
272311,1,0,0,0,0,0,0,0,0
272312,1,0,0,0,0,0,0,0,0
272313,1,0,0,0,0,0,0,0,0
272314,1,0,0,0,0,0,0,0,0
272315,1,0,0,0,0,0,0,0,0
272316,1,0,0,0,0,0,0,0,0
272317,1,0,0,0,0,0,0,0,0
272318,1,0,0,0,0,0,0,0,0
272319,1,0,0,0,0,0,0,0,0
272320,1,0,0,0,0,0,0,0,0
272321,1,0,0,0,0,0,0,0,0
272322,1,0,0,0,0,0,0,0,0
272323,1,0,0,0,0,0,0,0,0
272324,1,0,0,0,0,0,0,0,0
272325,1,0,0,0,0,0,0,0,0
272326,1,0,0,0,0,0,0,0,0
272327,1,0,0,0,0,0,0,0,0
272328,1,0,0,0,0,0,0,0,0
272329,1,0,0,0,0,0,0,0,0
272330,1,1,0,0,0,0,0,0,0
272331,1,0,0,0,0,0,0,0,0
272332,1,0,0,0,2,0,0,0,0
272333,1,0,0,0,0,0,0,0,0
272334,1,0,0,0,0,0,0,0,0
272335,1,0,0,0,1,0,0,0,0
272336,1,0,0,0,0,0,0,0,0
272337,1,1,0,0,1,0,0,0,0
272338,1,0,0,0,0,0,0,0,0
272339,1,0,0,2,3,0,0,0,0
272340,1,2,0,0,1,0,0,0,0
272341,1,0,0,0,0,0,0,0,0
272342,1,0,0,0,0,0,0,0,0
272343,1,0,0,0,0,0,0,0,0
272344,1,0,0,0,0,0,0,0,0
272345,1,0,0,0,0,0,0,0,0
272346,1,0,0,0,0,0,0,0,0
272347,1,0,0,0,0,0,0,0,0
272348,1,0,0,0,0,0,0,0,0
272349,1,0,0,1,0,0,0,0,0
272350,1,0,0,0,0,0,0,0,0
272351,1,0,0,0,0,0,0,0,0
272352,1,0,0,0,0,0,0,0,0
272353,1,0,0,0,0,0,0,0,0
272354,1,0,0,0,0,0,0,0,0
272355,1,0,0,0,0,0,0,0,0
272356,1,0,0,0,0,0,0,0,0
272357,1,0,0,0,0,0,0,0,0
272358,1,0,0,0,1,0,0,0,0
272359,1,0,0,0,0,0,0,0,0
272360,1,1,0,0,0,0,0,0,0
272361,1,0,0,0,0,0,0,0,0
272362,1,0,0,0,0,0,0,0,0
272363,1,0,0,0,0,0,0,0,0
272364,1,0,0,0,0,0,0,0,0
272365,1,0,0,0,0,0,0,0,0
272366,1,0,0,0,0,0,0,0,0
272367,1,0,0,0,0,0,0,0,0
272368,1,0,0,0,0,0,0,0,0
272369,1,0,0,0,0,0,0,0,0
272370,1,0,0,0,0,0,0,0,0
272371,1,0,0,0,0,0,0,0,0
272372,1,0,0,0,0,0,0,0,0
272373,1,0,0,0,0,0,0,0,0
272374,1,0,0,0,0,0,0,0,0
272375,1,0,0,0,0,0,0,0,0
272376,1,0,0,0,0,0,0,0,0
272377,1,1,0,0,0,0,0,0,0
272378,1,1,0,0,0,0,0,0,0
272379,1,0,0,0,1,0,0,0,0
272380,1,0,0,0,0,0,0,0,0
272381,1,1,6,0,0,0,3,0,0
272382,1,0,0,0,0,0,0,0,0
272383,1,0,0,0,0,0,0,0,0
272384,1,0,0,0,0,0,0,0,0
272385,1,1,0,0,0,0,0,0,0
272386,1,1,1,0,0,0,0,0,0
272387,1,0,1,0,1,0,0,0,0
272388,1,0,0,0,0,0,0,0,0
272389,1,0,0,0,0,0,0,0,0
272390,1,0,0,0,0,0,0,0,0
272391,1,0,0,0,0,0,0,0,0
272392,1,0,0,0,0,0,0,0,0
272393,1,0,0,0,0,0,0,0,0
272394,1,0,0,0,0,0,0,0,0
272395,1,0,0,0,0,0,0,0,0
272396,1,0,0,0,0,0,0,0,0
272397,1,0,0,0,0,0,0,0,0
272398,1,0,0,0,0,0,0,0,0
272399,1,0,0,0,0,0,0,0,0
272400,1,0,0,0,0,0,0,0,0
272401,1,0,0,0,0,0,0,0,0
272402,1,0,0,0,0,0,0,0,0
272403,1,1,0,0,0,0,0,0,0
272404,1,0,0,0,0,0,0,0,0
272405,1,0,0,0,0,0,0,0,0
272406,1,0,0,0,0,0,1,0,0
272407,1,1,0,0,1,0,0,0,0
272408,1,0,0,0,0,0,0,0,0
272409,1,0,0,0,0,0,0,0,0
272410,1,0,0,0,0,0,0,0,0
272411,1,0,0,0,0,0,0,0,0
272412,1,0,0,0,0,0,0,0,0
272413,1,0,0,0,0,0,0,0,0
272414,1,0,0,1,1,0,0,0,0
272415,1,0,0,0,0,0,0,0,0
272416,1,0,0,0,0,0,0,0,0
272417,1,0,0,0,0,0,0,0,0
272418,1,0,0,0,0,0,0,0,0
272419,1,0,0,0,0,0,0,0,0
272420,1,0,0,0,0,0,0,0,0
272421,1,0,0,0,0,0,0,0,0
272422,1,0,0,0,2,0,0,0,1
272423,1,1,2,0,1,0,0,0,0
272424,1,0,0,0,0,0,0,0,0
272425,1,0,0,0,0,0,0,0,0
272426,1,0,0,0,0,0,0,0,0
272427,1,0,0,0,0,0,0,0,0
272428,1,0,0,0,0,0,0,0,0
272429,1,0,0,0,0,0,0,0,0
272430,1,0,0,0,0,0,0,0,0
272431,1,0,0,0,0,0,0,0,0
272432,1,0,0,0,0,0,0,0,0
272433,1,0,0,0,0,0,0,0,0
272434,1,0,0,0,0,0,0,0,0
272435,1,0,0,0,0,0,0,0,0
272436,1,0,0,0,0,0,0,0,0
272437,1,0,0,0,1,0,0,0,0
272438,1,0,0,0,0,0,0,0,0
272439,1,0,0,0,0,0,0,0,0
272440,1,0,0,0,0,0,0,0,0
272441,1,0,0,0,0,0,0,0,0
272442,1,0,0,0,0,0,0,0,0
272443,1,0,0,0,0,0,0,0,0
272444,1,0,0,0,0,0,0,0,0
272445,1,0,0,0,0,0,0,0,0
272446,1,0,0,0,0,0,0,0,0
272447,1,0,0,0,0,0,0,0,0
272448,1,1,0,1,0,0,0,0,0
272449,1,0,0,1,1,0,0,0,0
272450,1,0,0,0,0,0,0,0,0
272451,1,0,0,0,0,0,0,0,0
272452,1,0,0,0,0,0,0,0,0
272453,1,0,0,0,0,0,0,0,0
272454,1,0,0,0,0,0,0,0,0
272455,1,0,0,0,0,0,0,0,0
272456,1,0,0,0,0,0,0,0,0
272457,1,0,0,0,0,0,0,0,0
272458,1,0,0,0,0,0,0,0,0
272459,1,0,0,0,0,0,0,0,0
272460,1,0,0,0,0,0,0,0,0
272461,1,0,0,0,0,0,0,0,0
272462,1,0,0,0,0,0,0,0,0
272463,1,0,0,1,0,0,0,0,0
272464,1,2,0,0,0,0,0,0,0
272465,1,0,0,0,0,0,0,0,0
272466,1,0,0,0,0,0,0,0,0
272467,1,0,0,0,0,0,0,0,0
272468,1,0,0,0,0,0,0,0,0
272469,1,0,0,0,0,0,0,0,0
272470,1,0,1,0,0,0,0,0,0
272471,1,0,0,0,0,0,0,0,0
272472,1,0,0,0,0,0,0,0,0
272473,1,0,0,2,0,0,0,0,0
272474,1,0,0,0,0,0,0,0,0
272475,1,0,0,0,0,0,0,0,0
272476,1,0,0,1,0,0,0,0,0
272477,1,0,0,0,0,0,0,0,0
272478,1,0,0,0,0,0,0,0,0
272479,1,0,0,0,0,0,0,0,0
272480,1,0,0,0,0,0,0,0,0
272481,1,1,0,0,0,0,0,0,0
272482,1,0,0,0,0,0,0,0,0
272483,1,0,0,0,0,0,0,0,0
272484,1,0,0,0,0,0,0,0,0
272485,1,0,0,0,0,0,0,0,0
272486,1,0,0,0,0,0,0,0,0
272487,1,0,0,0,0,0,0,0,0
272488,1,0,0,0,0,0,0,0,0
272489,1,0,0,0,0,0,0,0,0
272490,1,0,0,0,0,0,0,0,0
272491,1,0,0,0,0,0,0,0,0
272492,1,0,0,0,0,0,0,0,0
272493,1,0,0,0,0,0,0,0,0
272494,1,0,0,0,0,0,0,0,0
272495,1,0,0,0,0,0,0,0,0
272496,1,0,0,0,0,0,0,0,0
272497,1,0,0,0,0,0,0,0,0
272498,1,0,0,0,0,0,0,0,0
272499,1,0,0,0,0,0,0,0,0
272500,1,0,0,0,0,0,0,0,0
272501,1,0,0,0,0,0,0,0,0
272502,1,2,0,0,0,0,0,0,0
272503,1,0,0,0,0,0,0,0,0
272504,1,0,0,0,0,0,0,0,0
272505,1,0,0,0,0,0,0,0,0
272506,1,0,0,0,0,0,0,0,0
272507,1,0,0,0,0,0,0,0,0
272508,1,1,0,0,0,0,0,0,0
272509,1,0,0,0,0,0,0,0,0
272510,1,0,0,0,0,0,0,0,0
272511,1,0,0,0,2,0,0,0,0
272512,1,0,0,0,0,0,0,0,0
272513,1,0,0,0,0,0,0,0,0
272514,1,0,0,1,0,0,0,0,0
272515,1,0,0,0,0,0,0,0,0
272516,1,0,0,0,0,0,0,0,0
272517,1,0,0,0,0,0,0,0,0
272518,1,0,0,0,0,0,0,0,0
272519,1,1,0,0,0,0,0,0,0
272520,1,0,0,0,1,0,0,0,8
272521,1,0,0,0,0,0,0,0,0
272522,1,0,0,0,0,0,0,0,0
272523,1,0,0,0,0,0,0,0,0
272524,1,0,0,0,0,0,0,0,0
272525,1,0,0,0,0,0,0,0,0
272526,1,0,0,0,0,0,0,0,0
272527,1,0,0,0,0,0,0,0,0
272528,1,0,0,0,0,0,0,0,0
272529,1,0,0,0,0,0,0,0,0
272530,1,0,0,0,0,0,0,0,0
272531,1,0,0,0,0,0,0,0,0
272532,1,0,0,0,0,0,0,0,0
272533,1,0,0,0,0,0,0,0,0
272534,1,0,0,0,0,0,0,0,0
272535,1,0,0,0,0,0,0,0,0
272536,1,0,0,0,0,0,0,0,0
272537,1,0,0,0,0,0,0,0,0
272538,1,2,0,2,2,0,0,0,3
272539,1,8,4,0,1,1,0,0,0
272540,1,0,0,0,0,0,0,0,0
272541,1,0,0,0,1,0,0,0,0
272542,1,1,1,1,0,0,0,0,2
272543,1,0,0,1,2,0,0,0,0
272544,1,0,0,0,0,0,0,0,0
272545,1,0,0,1,0,0,0,0,0
272546,1,0,0,0,1,0,0,0,0
272547,1,0,0,0,0,0,0,0,0
272548,1,0,0,0,0,0,0,0,0
272549,1,0,0,0,0,0,0,0,0
272550,1,0,0,0,0,0,0,0,0
272551,1,0,0,0,0,0,0,0,0
272552,1,3,1,0,0,0,0,0,0
272553,1,0,1,0,0,0,0,0,0
272554,1,0,0,0,0,0,0,0,0
272555,1,0,1,0,0,0,0,0,0
272556,1,0,0,0,0,0,0,0,0
272557,1,0,0,0,1,0,0,0,0
272558,1,0,0,0,0,0,0,0,0
272559,1,0,0,0,0,0,0,0,0
272560,1,0,0,0,0,0,0,0,0
272561,1,0,0,0,0,0,0,0,0
272562,1,0,0,0,0,0,0,0,0
272563,1,0,0,0,0,0,0,0,0
272564,1,0,0,0,0,0,0,0,0
272565,1,0,0,0,0,0,0,0,0
272566,1,0,0,0,0,0,0,0,0
272567,1,0,0,0,0,0,0,0,0
272568,1,0,0,0,0,0,0,0,0
272569,1,0,0,0,0,0,0,0,0
272570,1,1,0,0,0,0,0,0,0
272571,1,0,0,0,0,0,0,0,0
272572,1,0,0,0,0,0,0,0,0
272573,1,0,0,0,0,0,0,0,0
272574,1,0,0,0,0,0,0,0,0
272575,1,0,0,0,1,0,0,0,0
272576,1,1,2,0,0,0,0,0,0
272577,1,0,0,0,1,0,0,0,0
272578,1,0,0,0,0,0,0,0,0
272579,1,0,0,0,0,0,0,0,0
272580,1,0,2,0,0,0,0,0,0
272581,1,0,0,0,0,0,0,0,0
272582,1,0,0,0,0,0,0,0,0
272583,1,0,0,0,0,0,0,0,0
272584,1,0,0,0,0,0,0,0,0
272585,1,0,0,0,0,0,0,0,0
272586,1,1,0,0,0,0,0,0,0
272587,1,1,0,0,0,0,0,0,0
272588,1,0,0,0,0,0,0,0,0
272589,1,0,0,0,0,0,0,0,0
272590,1,0,1,0,0,0,0,0,0
272591,1,0,0,0,0,0,0,0,0
272592,1,0,0,0,0,0,0,0,0
272593,1,0,0,1,0,0,0,0,0
272594,1,0,0,0,0,0,0,0,0
272595,1,1,0,0,0,0,0,0,0
272596,1,0,0,0,0,0,0,0,0
272597,1,0,0,0,0,0,0,0,0
272598,1,0,0,0,0,0,0,0,0
272599,1,0,0,0,0,0,0,0,0
272600,1,0,0,0,1,0,0,0,0
272601,1,0,0,1,2,0,0,0,0
272602,1,0,0,0,1,0,0,0,0
272603,1,0,1,0,0,0,0,0,0
272604,1,0,0,0,0,0,0,0,0
272605,1,1,0,0,1,0,0,0,1
272606,1,0,0,0,0,0,0,0,0
272607,1,0,0,0,1,0,0,0,0
272608,1,0,0,0,0,0,0,0,0
272609,1,0,0,0,2,0,0,0,0
272610,1,0,0,0,0,0,0,0,0
272611,1,0,0,0,0,0,0,0,0
272612,1,1,1,0,1,0,0,0,0
272613,1,0,2,0,0,0,0,0,0
272614,1,0,2,0,0,0,0,0,0
272615,1,0,1,0,0,0,0,0,0
272616,1,0,0,0,0,0,0,0,0
272617,1,0,0,0,0,0,0,0,0
272618,1,1,0,0,0,0,0,0,0
272619,1,0,0,0,1,0,0,0,0
272620,1,0,0,0,0,0,0,0,0
272621,1,0,0,0,0,0,0,0,0
272622,1,0,0,0,0,0,0,0,0
272623,1,0,0,0,0,0,0,0,0
272624,1,0,0,1,0,0,0,0,0
272625,1,0,0,0,0,0,0,0,0
272626,1,0,0,0,0,0,0,0,0
272627,1,0,0,0,0,0,0,0,0
272628,1,0,0,0,0,0,0,0,0
272629,1,0,0,0,0,0,0,0,0
272630,1,0,0,0,0,0,0,0,0
272631,1,1,0,0,0,0,0,0,0
272632,1,2,0,0,0,0,0,0,0
272633,1,0,2,0,0,0,0,0,0
272634,1,0,0,0,0,0,0,0,0
272635,1,0,0,1,0,0,0,0,0
272636,1,0,1,2,0,0,0,0,0
272637,1,0,0,0,1,0,0,0,0
272638,1,0,0,0,0,0,0,0,0
272639,1,0,0,0,0,0,0,0,0
272640,1,0,0,0,0,0,0,0,0
272641,1,0,0,0,0,0,0,0,0
272642,1,0,0,0,0,0,0,0,0
272643,1,0,0,0,0,0,0,0,0
272644,1,0,0,0,0,0,0,0,0
272645,1,0,0,0,0,0,0,0,0
272646,1,0,0,0,0,0,0,0,0
272647,1,0,0,0,0,0,0,0,0
272648,1,0,0,0,0,0,0,0,0
272649,1,0,0,0,0,0,0,0,0
272650,1,0,0,0,0,0,0,0,0
272651,1,0,0,0,1,0,0,0,0
272652,1,1,2,0,1,0,0,0,0
272653,1,0,0,0,0,0,0,0,0
272654,1,0,0,0,0,0,0,0,0
272655,1,0,2,0,0,0,0,0,0
272656,1,0,0,0,0,0,0,0,0
272657,1,1,0,0,0,0,0,0,0
272658,1,0,1,0,0,0,1,0,0
272659,1,1,0,0,0,0,0,0,0
272660,1,1,1,0,0,0,0,0,0
272661,1,3,3,1,0,2,0,2,0
272662,1,0,0,3,1,0,0,0,0
272663,1,0,0,0,2,0,0,0,0
272664,1,0,0,0,0,0,0,0,0
272665,1,0,0,0,0,0,0,2,0
272666,1,0,0,0,0,0,0,0,0
272667,1,3,3,0,0,0,0,0,0
272668,1,0,0,0,1,0,0,0,0
272669,1,1,0,0,1,0,0,0,0
272670,1,0,1,0,0,0,0,0,0
272671,1,1,0,0,0,0,0,0,0
272672,1,0,0,0,0,0,0,0,0
272673,1,0,0,3,2,0,0,0,0
272674,1,0,0,0,1,0,0,0,0
272675,1,0,1,0,0,0,0,0,0
272676,1,0,0,0,0,0,0,0,0
272677,1,0,0,0,0,0,0,0,0
272678,1,0,0,0,0,0,0,0,0
272679,1,0,0,0,0,0,0,0,0
272680,1,0,0,0,0,0,0,0,0
272681,1,1,1,0,0,0,0,0,0
272682,1,0,1,0,0,0,0,0,0
272683,1,0,0,0,0,0,0,0,0
272684,1,0,0,0,0,0,0,0,0
272685,1,0,0,0,0,0,0,0,0
272686,1,0,0,0,0,0,0,0,0
272687,1,0,0,0,0,0,0,0,0
272688,1,0,0,0,0,0,0,0,0
272689,1,0,0,0,1,0,0,0,0
272690,1,0,0,0,1,0,0,0,0
272691,1,0,0,0,1,0,0,0,0
272692,1,0,1,2,3,0,0,0,0
272693,1,0,0,0,0,0,0,0,0
272694,1,1,0,1,2,0,0,0,0
272695,1,1,0,4,1,0,0,0,0
272696,1,0,0,0,2,0,0,0,0
272697,1,0,0,0,0,0,0,0,0
272698,1,0,0,0,0,0,0,0,0
272699,1,0,0,0,0,0,0,0,0
272700,1,0,0,0,0,0,0,0,0
272701,1,1,0,0,0,0,0,0,0
272702,1,0,0,0,0,0,0,0,0
272703,1,0,0,0,0,0,0,0,0
272704,1,0,0,0,0,0,0,0,0
272705,1,0,0,0,0,0,0,0,0
272706,1,0,0,0,0,0,0,0,0
272707,1,0,0,0,0,0,0,0,0
272708,1,0,0,0,0,0,0,0,0
272709,1,0,0,0,0,0,0,0,0
272710,1,0,0,0,0,0,0,0,0
272711,1,2,1,0,0,0,0,0,0
272712,1,1,0,0,0,0,0,0,0
272713,1,0,0,0,0,0,0,0,0
272714,1,0,0,1,0,0,0,0,0
272715,1,0,0,0,1,0,0,0,0
272716,1,0,0,0,0,0,0,0,0
272717,1,0,0,0,0,0,0,0,0
272718,1,1,0,0,0,0,0,0,0
272719,1,1,1,1,0,0,0,0,0
272720,1,0,0,0,0,0,0,0,0
272721,1,0,0,0,1,0,0,0,0
272722,1,0,1,1,1,0,0,0,0
272723,1,4,0,0,0,0,0,0,0
272724,1,2,2,0,1,1,0,0,0
272725,1,0,0,0,0,1,0,0,0
272726,1,0,0,0,0,0,0,0,0
272727,1,0,0,0,0,0,0,0,0
272728,1,0,0,0,0,0,0,0,0
272729,1,0,0,0,0,0,0,0,0
272730,1,0,0,0,0,0,0,0,0
272731,1,0,0,0,0,0,0,0,0
272732,1,0,0,1,0,0,0,0,0
272733,1,0,0,0,1,0,0,0,0
272734,1,0,0,0,0,0,0,0,0
272735,1,0,0,0,0,0,0,0,0
272736,1,0,0,0,0,0,0,0,0
272737,1,0,0,0,0,0,0,0,0
272738,1,0,0,0,1,0,0,0,0
272739,1,0,0,0,0,0,0,0,0
272740,1,0,0,0,0,0,0,0,0
272741,1,0,0,0,0,0,0,0,0
272742,1,1,0,0,0,0,0,0,0
272743,1,0,0,0,0,0,0,0,0
272744,1,0,0,0,0,0,0,0,0
272745,1,0,0,2,0,0,0,0,0
272746,1,0,0,0,0,0,0,0,0
272747,1,0,0,0,0,0,0,0,0
272748,1,0,0,0,0,0,0,0,0
272749,1,0,0,0,0,0,0,0,0
272750,1,1,0,0,0,0,0,0,0
272751,1,0,0,0,0,0,0,0,0
272752,1,0,0,0,0,0,0,0,0
272753,1,0,0,0,0,0,0,0,0
272754,1,2,0,0,0,0,0,0,0
272755,1,0,0,0,0,0,0,0,0
272756,1,1,0,0,0,1,0,0,0
272757,1,0,0,0,0,0,0,0,0
272758,1,1,0,0,0,0,0,0,0
272759,1,0,0,0,0,0,0,0,0
272760,1,0,0,0,0,0,0,0,0
272761,1,0,0,0,0,0,0,0,0
272762,1,0,0,0,0,0,0,0,0
272763,1,1,0,0,0,0,0,0,0
272764,1,0,0,0,0,0,0,0,0
272765,1,0,0,1,0,0,0,0,0
272766,1,0,0,0,0,0,0,0,0
272767,1,2,0,0,0,0,0,0,0
272768,1,0,0,0,0,0,0,0,0
272769,1,0,0,0,0,0,0,0,0
272770,1,0,0,0,0,0,1,0,0
272771,1,0,0,0,0,0,0,0,0
272772,1,0,0,0,0,0,0,0,0
272773,1,0,0,0,0,0,0,0,0
272774,1,0,0,0,0,0,0,0,0
272775,1,0,0,0,0,0,0,0,0
272776,1,0,0,0,0,0,0,0,0
272777,1,0,0,0,0,0,0,0,0
272778,1,0,0,0,0,0,0,0,0
272779,1,0,0,0,0,0,0,0,0
272780,1,0,0,0,0,0,0,0,0
272781,1,0,0,0,0,0,0,0,0
272782,1,0,0,0,0,1,0,0,0
272783,1,0,0,0,0,0,0,0,0
272784,1,0,0,0,0,0,0,0,0
272785,1,0,1,0,0,0,0,0,0
272786,1,0,0,0,0,0,0,0,0
272787,1,0,0,0,0,0,0,0,0
272788,1,0,0,0,0,0,0,0,0
272789,1,0,0,0,0,0,0,0,0
272790,1,3,0,0,0,0,0,0,0
272791,1,1,0,0,1,0,0,0,0
272792,1,0,0,0,0,0,0,0,0
272793,1,0,0,0,0,0,0,0,0
272794,1,0,0,0,0,0,0,0,0
272795,1,0,0,0,0,0,0,0,0
272796,1,0,0,0,0,0,1,0,0
272797,1,0,0,0,0,0,0,0,0
272798,1,0,0,0,0,0,0,0,0
272799,1,0,0,0,0,0,0,0,0
272800,1,0,0,0,1,0,0,0,0
272801,1,0,0,0,0,0,0,0,0
272802,1,0,0,0,0,0,0,0,0
272803,1,0,0,0,0,0,0,0,0
272804,1,0,0,0,0,0,0,0,0
272805,1,0,0,0,0,0,0,0,0
272806,1,0,0,1,0,0,0,0,0
272807,1,0,0,0,0,0,0,0,0
272808,1,0,0,0,0,0,0,0,0
272809,1,0,0,0,0,0,0,0,0
272810,1,1,0,0,0,0,0,0,0
272811,1,0,1,0,0,0,0,0,0
272812,1,1,2,0,0,0,0,0,0
272813,1,0,0,0,1,0,0,0,0
272814,1,1,0,0,0,0,0,0,0
272815,1,0,0,0,0,0,0,0,0
272816,1,0,0,0,0,0,0,0,0
272817,1,0,0,0,0,0,0,0,0
272818,1,0,0,0,0,0,0,0,0
272819,1,0,0,0,0,0,0,0,0
272820,1,0,0,0,0,0,0,0,0
272821,1,0,0,0,0,0,0,0,0
272822,1,0,0,0,0,0,0,0,0
272823,1,0,0,0,0,0,0,0,0
272824,1,0,0,0,0,0,0,0,0
272825,1,0,0,0,0,0,0,0,0
272826,1,0,0,0,0,0,0,0,0
272827,1,0,0,0,0,0,0,0,0
272828,1,0,0,0,0,0,0,0,0
272829,1,0,0,0,0,0,0,0,0
272830,1,0,0,0,1,0,0,0,0
272831,1,0,0,0,0,0,0,0,0
272832,1,0,0,0,0,0,0,0,0
272833,1,0,0,0,0,0,0,0,0
272834,1,0,0,0,0,0,0,0,0
272835,1,0,0,0,1,0,0,0,0
272836,1,0,0,0,1,0,0,0,0
272837,1,0,0,0,1,0,0,0,0
272838,1,0,0,0,1,0,0,0,0
272839,1,0,0,0,0,0,0,0,0
272840,1,0,0,0,0,0,0,0,0
272841,1,0,0,0,0,0,0,0,1
272842,1,0,0,0,0,0,0,0,0
272843,1,0,0,0,0,0,0,0,0
272844,1,0,0,0,0,0,0,0,0
272845,1,0,0,0,0,0,0,0,0
272846,1,0,0,0,0,0,0,0,0
272847,1,0,0,0,0,0,0,0,0
272848,1,0,1,0,0,0,0,0,0
272849,1,0,0,0,0,0,0,0,0
272850,1,0,0,0,0,0,0,0,0
272851,1,0,0,0,0,0,0,0,0
272852,1,0,0,0,0,0,0,0,0
272853,1,0,0,0,0,0,0,0,0
272854,1,0,0,0,0,0,0,0,0
272855,1,0,0,0,0,0,0,0,0
272856,1,0,0,0,0,0,0,0,0
272857,1,0,0,0,0,0,0,0,0
272858,1,0,0,0,0,0,0,0,0
272859,1,0,0,0,0,0,0,0,0
